Date,1COV_X,ADS_X,ALV_X,BAS_X,BAYN_X,BEI_X,BMW_X,CON_X,DAI_X,DB1_X,DBK_X,DPW_X,DTE_X,EOAN_X,FME_X,FRE_X,HEI_X,HEN3_X,IFX_X,LHA_X,LIN_X,MRK_X,MTX_X,MUV2_X,RWE_X,SAP_X,SIE_X,VNA_X,VOW3_X,WDI_X,Index
2013-03-14,,78.9,113.45,75.32,78.75,70.13,70.94,96.93,45.97,50.73,34.32,18.73,8.53,13.085,52.0,95.53,56.22,72.33,6.56,16.05,146.5,112.8,74.1,147.15,28.635,64.79,83.95,,164.65,20.41,8058.370117
2013-03-15,,79.75,112.25,75.09,78.55,70.17,70.0,96.68,46.0,51.39,34.1,18.64,8.58,13.07,52.43,94.96,56.9,72.56,6.61,16.16,145.45,112.6,73.82,150.25,28.5,64.8,83.48,,160.3,20.495,8042.850098000001
2013-03-18,,80.28,110.3,74.32,78.22,70.36,70.19,98.04,45.8,51.12,33.46,18.65,8.51,12.965,51.89,94.88,56.51,73.44,6.49,16.545,146.05,112.75,75.06,149.35,28.655,64.4,84.06,,159.25,20.915,8010.700195
2013-03-19,,79.7,109.25,73.35,78.24,70.72,69.07,96.5,44.7,49.65,32.01,18.41,8.48,12.94,51.88,94.7,56.81,74.35,6.45,16.305,145.65,113.95,75.1,147.85,28.75,64.25,84.67,,158.55,20.57,7947.790039
2013-03-20,,78.94,110.35,73.54,80.36,70.75,70.15,95.81,44.95,49.5,32.44,18.45,8.54,13.15,52.0,93.39,58.17,73.43,6.45,16.215,146.9,115.2,74.9,149.0,28.9,64.31,85.47,,157.75,20.485,8001.970215
2013-03-21,,78.11,108.95,71.3,79.14,70.87,69.36,93.17,43.96,49.27,32.7,18.3,8.5,13.705,52.09,93.48,57.26,73.12,6.28,15.835,145.25,115.7,74.62,146.65,29.725,62.96,86.88,,155.25,20.375,7932.509765999999
2013-03-22,,80.08,109.0,70.8,78.34,71.55,69.59,92.6,44.02,48.72,32.4,18.1,8.52,13.865,52.21,94.78,56.08,73.17,6.22,15.665,143.5,115.0,74.08,148.9,29.825,62.5,86.51,,156.55,20.415,7911.350098000001
2013-03-25,,81.34,107.7,69.57,79.1,72.03,69.75,92.44,44.05,48.87,31.37,18.11,8.5,13.55,52.41,96.79,54.07,73.73,6.25,15.75,144.15,114.2,74.04,147.4,29.14,62.21,86.34,,155.2,20.62,7870.899901999999
2013-03-26,,82.31,108.3,69.62,79.63,72.0,69.81,94.48,44.09,48.65,31.29,18.06,8.35,13.54,52.22,96.71,56.4,74.45,6.28,15.625,145.0,116.85,74.04,147.9,29.04,61.96,85.44,,156.6,20.905,7879.669922
2013-03-27,,81.45,105.8,67.98,79.21,71.57,69.1,93.76,43.32,47.94,30.49,17.93,8.21,13.45,52.89,97.11,56.75,73.9,6.21,15.34,144.1,117.6,73.31,146.35,28.72,61.65,84.48,,155.6,20.735,7789.089844
2013-03-28,,80.94,105.95,68.32,80.47,72.04,67.31,93.27,42.45,47.25,30.42,17.98,8.25,13.62,52.65,96.29,56.06,75.09,6.16,15.235,145.05,117.7,73.95,145.9,29.075,62.5,84.03,,155.0,21.55,7795.310059
2013-04-02,,81.61,108.85,69.52,82.29,72.6,68.35,94.13,43.13,48.6,31.42,18.22,8.4,14.095,53.94,98.45,57.19,75.41,6.12,15.475,146.75,119.2,75.06,152.45,29.67,63.12,85.87,,157.6,21.82,7943.870117
2013-04-03,,81.3,106.95,69.3,82.31,72.5,68.39,95.03,42.63,47.91,30.77,18.05,8.36,13.9,54.06,99.06,57.26,75.06,6.17,15.465,145.65,119.7,74.98,150.1,29.07,62.8,84.05,,156.15,21.685,7874.75
2013-04-04,,80.04,106.75,69.0,81.6,71.41,67.57,91.95,41.97,47.81,30.5,17.79,8.52,14.05,55.6,98.78,55.08,73.5,6.15,14.92,144.2,119.6,73.73,149.05,28.99,61.72,83.55,,156.1,21.02,7817.390137
2013-04-05,,78.8,105.3,66.87,79.07,69.99,66.31,90.5,41.0,46.87,30.27,17.3,8.44,14.16,54.84,97.24,52.61,71.56,6.03,14.14,141.75,115.9,71.67,148.75,28.9,59.92,81.39,,154.45,20.28,7658.75
2013-04-08,,78.72,104.75,66.7,81.09,69.99,66.3,89.11,41.05,46.74,30.19,17.43,8.43,14.0,54.95,97.85,52.83,71.8,6.01,13.87,139.65,116.25,73.04,148.5,28.67,60.01,81.16,,156.1,20.62,7662.640137
2013-04-09,,77.05,105.1,66.91,80.32,68.66,65.9,88.13,40.87,46.59,31.12,17.24,8.44,14.07,54.85,96.78,52.71,71.11,5.87,13.88,140.1,116.6,72.77,148.5,29.045,59.22,80.6,,152.0,20.23,7637.509765999999
2013-04-10,,77.94,108.3,68.5,81.11,69.45,67.95,90.81,42.66,47.0,32.44,17.69,8.61,14.61,55.01,98.06,54.05,73.03,5.96,14.385,141.75,118.85,75.0,152.75,30.355,59.78,82.09,,152.7,20.3,7810.629883
2013-04-11,,79.33,108.0,69.31,82.02,69.85,69.03,91.0,41.26,47.41,32.47,17.77,8.78,14.71,55.03,98.05,55.1,73.68,6.13,14.645,144.35,120.55,76.98,153.8,30.56,59.78,82.27,,152.85,20.61,7871.629883
2013-04-12,,77.95,107.3,68.4,80.32,69.4,67.4,87.82,40.12,46.61,31.3,17.57,8.78,14.48,54.84,98.54,54.13,73.07,5.94,14.23,143.2,118.3,76.33,152.6,30.245,59.3,80.79,,147.8,20.44,7744.77002
2013-04-15,,77.84,107.15,68.63,81.59,69.14,66.44,86.76,39.44,46.7,31.16,17.62,8.76,14.46,54.89,98.74,53.15,72.95,5.7,14.205,143.1,119.2,76.0,152.35,30.15,58.93,79.38,,144.85,20.0,7712.629883
2013-04-16,,76.93,107.2,68.12,81.05,68.36,66.86,85.89,39.49,46.69,31.28,17.65,8.78,13.74,54.24,97.04,52.49,70.97,5.71,14.58,142.75,118.55,75.09,151.5,29.475,59.43,79.1,,145.7,19.59,7682.580078
2013-04-17,,75.93,104.3,65.55,77.58,68.02,65.0,82.9,38.73,45.53,30.23,17.44,8.63,13.42,53.56,95.15,50.45,69.88,5.43,14.335,140.95,116.8,74.26,148.9,29.235,58.88,77.98,,141.45,20.16,7503.029785
2013-04-18,,75.84,103.3,65.63,78.79,68.02,63.93,82.18,38.65,44.98,29.68,17.3,8.69,13.235,53.12,96.42,50.07,69.02,5.52,13.98,139.4,116.8,73.75,147.8,28.51,59.63,77.02,,138.5,20.605,7473.72998
2013-04-19,,76.53,103.65,65.63,78.32,68.66,64.84,82.6,38.84,45.23,30.1,17.33,8.68,13.135,52.99,95.97,50.24,69.11,5.46,13.915,140.0,117.45,73.75,148.1,26.095,57.85,76.14,,141.0,21.0,7459.959961
2013-04-22,,76.63,104.85,66.04,77.87,68.8,65.24,83.41,39.53,45.33,30.15,17.2,8.74,13.22,53.36,95.62,50.26,70.62,5.42,14.105,139.95,116.3,72.47,149.35,26.215,57.11,76.35,,142.1,20.755,7478.109863
2013-04-23,,79.33,109.15,67.66,79.5,70.03,66.78,86.46,40.9,46.11,31.69,17.5,8.82,13.375,53.6,99.09,52.4,72.38,5.6,14.65,141.0,118.35,73.87,154.85,26.27,57.74,78.0,,146.9,21.07,7658.209961
2013-04-24,,79.71,110.55,68.35,80.62,69.64,67.84,88.36,40.58,46.17,32.57,18.29,8.96,13.72,53.3,97.74,52.54,71.56,5.73,14.935,141.9,117.9,71.73,155.95,26.76,59.53,79.25,,150.7,21.07,7759.029785
2013-04-25,,79.57,111.35,70.0,80.7,69.75,68.89,89.55,41.33,46.75,32.97,18.07,9.03,13.79,53.05,97.0,54.21,72.29,5.91,15.0,141.6,117.1,72.6,158.65,26.945,60.42,79.81,,152.6,20.715,7832.859863
2013-04-26,,79.1,111.0,72.59,81.16,68.79,68.62,88.96,41.57,46.15,32.35,17.93,8.98,13.685,52.55,96.97,53.38,71.3,5.91,14.72,141.6,116.05,71.91,148.9,26.83,59.75,78.92,,148.1,20.655,7814.759765999999
2013-04-29,,79.0,112.45,70.73,79.57,68.7,69.86,90.31,41.83,46.72,32.9,17.87,9.07,13.7,52.48,96.63,54.11,71.31,5.91,14.9,142.3,114.4,71.13,150.8,27.115,59.96,79.47,,152.0,20.375,7873.5
2013-04-30,,79.3,112.05,70.92,79.22,68.73,70.05,90.16,42.02,47.4,34.91,18.02,8.98,13.76,52.4,95.22,54.67,71.6,6.0,15.18,143.6,115.6,71.84,151.85,27.335,60.31,79.3,,153.9,20.37,7913.709961
2013-05-02,,79.5,113.6,71.8,80.12,71.64,70.74,90.46,42.5,47.4,35.67,18.12,9.0,13.72,52.06,95.04,53.55,71.68,6.59,15.745,142.55,116.25,71.99,147.7,27.305,60.3,79.81,,152.5,20.47,7961.709961
2013-05-03,,85.5,116.2,73.34,81.71,70.4,72.12,96.0,43.63,47.75,36.7,18.28,9.09,14.205,51.7,93.99,54.94,72.2,6.68,15.82,142.7,116.5,73.32,150.0,27.775,61.82,80.59,,158.0,20.49,8122.290039
2013-05-06,,84.84,116.55,73.0,81.11,70.42,71.33,97.11,43.35,48.39,36.59,18.63,9.05,13.09,52.79,95.25,54.12,72.0,6.58,15.66,146.75,115.25,71.46,147.7,27.78,62.03,80.05,,157.0,20.28,8112.080078
2013-05-07,,84.61,120.7,73.76,81.85,69.38,70.98,97.37,43.15,48.41,37.13,18.57,9.13,13.185,52.95,95.87,56.03,71.75,6.68,15.86,147.9,120.5,73.09,149.0,27.67,62.52,80.34,,158.0,20.45,8181.779785
2013-05-08,,84.68,117.5,73.63,83.3,70.2,71.03,99.38,43.56,48.13,36.82,19.18,9.56,13.24,53.06,95.62,56.97,75.34,6.7,15.94,148.05,120.75,74.16,151.5,27.71,62.84,80.96,,158.35,20.675,8249.709961
2013-05-09,,83.41,117.35,74.06,83.23,70.65,71.07,99.52,43.95,48.03,36.8,19.14,9.53,13.175,54.27,96.55,56.58,75.05,6.76,15.91,148.3,120.05,74.59,152.05,27.6,62.81,81.29,,159.05,20.7,8262.549805
2013-05-10,,82.9,116.85,73.81,83.51,70.44,71.84,98.56,43.93,48.27,36.2,19.22,9.74,13.17,54.48,97.86,57.78,76.29,6.66,16.09,149.35,122.2,76.05,151.1,27.855,63.3,81.68,,157.65,20.905,8278.589844
2013-05-13,,82.91,116.55,73.99,83.75,70.48,72.08,96.22,44.6,48.78,36.1,18.83,9.75,13.09,54.27,97.2,58.15,76.41,6.64,15.75,151.05,122.65,77.06,151.7,27.68,63.36,81.72,,156.95,20.96,8279.290039
2013-05-14,,83.95,117.75,74.3,84.52,70.12,73.31,98.21,45.97,48.6,36.1,19.56,9.85,13.015,53.93,97.16,58.93,77.01,6.65,15.69,151.4,119.95,77.65,152.15,27.61,64.03,81.31,,160.25,21.225,8339.110352
2013-05-15,,84.79,118.35,73.58,85.03,69.96,71.93,99.25,46.52,49.3,36.78,19.91,9.78,12.95,53.04,98.29,59.45,76.88,6.53,15.745,151.25,118.95,78.15,150.75,27.405,64.05,81.08,,162.7,21.32,8362.419922
2013-05-16,,86.46,118.75,73.98,84.8,71.62,71.4,97.34,47.19,46.64,36.55,19.87,10.04,12.875,52.97,97.6,60.54,77.53,6.43,15.735,152.5,119.1,78.12,151.05,27.265,62.98,80.88,,162.35,21.69,8369.870117
2013-05-17,,85.52,119.6,74.42,83.79,70.54,71.93,100.3,49.0,46.36,37.51,19.75,9.21,12.905,51.8,96.49,59.57,76.44,6.4,15.51,151.95,119.0,77.83,149.2,27.4,62.73,80.87,,168.4,22.25,8398.0
2013-05-20,,86.58,120.2,73.94,84.12,71.2,74.02,100.55,50.37,46.75,37.52,19.89,9.41,12.96,52.43,95.8,59.3,77.0,6.46,16.07,151.45,119.7,78.72,148.1,27.42,62.55,81.1,,173.85,21.96,8455.830078
2013-05-21,,87.44,120.15,75.35,84.65,70.63,73.83,101.15,49.65,47.08,36.66,20.24,9.45,13.23,53.18,94.02,59.72,77.77,6.64,16.23,153.0,119.4,79.14,147.75,27.68,62.0,81.23,,171.6,21.93,8472.200195
2013-05-22,,87.66,121.8,75.41,85.5,70.69,73.35,102.45,49.7,47.72,37.19,20.61,9.47,13.335,53.92,96.34,59.14,78.53,6.62,16.475,153.35,123.5,79.25,147.65,27.81,62.0,82.29,,172.5,22.05,8530.889648
2013-05-23,,86.39,117.6,74.26,83.91,70.21,71.48,100.15,48.05,46.45,35.94,20.18,9.25,13.225,53.6,95.35,58.27,77.19,6.38,16.185,150.6,123.9,78.25,144.5,27.48,60.64,81.29,,168.0,21.675,8351.980469
2013-05-24,,85.6,117.1,73.45,84.46,70.41,70.88,99.66,47.41,46.03,34.95,20.18,9.26,13.145,53.09,94.5,57.84,76.6,6.25,15.99,152.05,122.85,77.62,143.35,27.235,58.68,82.45,,166.6,21.605,8305.320313
2013-05-27,,85.63,118.25,74.22,84.74,70.77,71.88,99.79,48.36,46.4,35.53,20.3,9.3,13.25,53.24,94.1,58.43,76.95,6.32,16.14,152.65,123.5,77.78,145.25,27.475,59.89,82.85,,167.55,21.52,8383.299805
2013-05-28,,86.53,120.6,75.3,86.6,71.97,72.31,101.8,48.99,47.2,36.2,20.28,9.37,13.32,53.42,94.38,59.53,78.47,6.46,16.605,153.9,125.4,78.9,147.5,27.415,60.2,83.37,,167.45,22.25,8480.870117
2013-05-29,,84.46,118.45,74.7,83.88,70.54,72.42,100.9,48.0,47.02,35.63,20.09,9.02,13.165,52.3,92.08,58.72,75.82,6.4,16.12,152.35,123.0,77.95,143.7,26.86,58.79,82.67,,166.8,21.875,8336.580078
2013-05-30,,84.71,121.8,74.99,83.67,70.39,73.15,101.5,48.67,48.73,36.18,19.93,9.01,13.19,52.67,92.72,59.15,75.22,6.61,16.835,149.05,122.5,78.45,145.9,26.89,58.68,82.75,,168.15,22.25,8400.200195
2013-05-31,,84.09,119.75,75.23,82.89,69.53,73.69,101.65,49.41,49.79,36.08,19.56,8.84,13.06,52.4,91.48,58.49,74.6,6.55,16.63,148.05,122.25,77.85,144.65,26.455,58.03,81.61,,168.95,22.25,8348.839844
2013-06-03,,82.5,118.05,75.79,81.32,68.71,73.11,101.45,49.08,50.03,35.91,19.2,8.75,12.835,51.84,92.86,58.27,74.64,6.47,16.71,147.85,123.3,77.12,140.8,26.07,57.91,81.43,,167.05,22.065,8285.799805
2013-06-04,,83.59,119.1,75.1,82.0,68.67,73.3,100.35,48.59,50.26,36.73,19.27,8.71,12.855,52.09,92.04,58.88,74.88,6.58,17.095,145.35,122.7,78.43,141.5,26.235,58.42,81.14,,165.25,22.265,8295.959961
2013-06-05,,82.49,116.1,73.12,81.14,67.44,72.38,100.5,47.95,49.06,35.84,19.47,8.67,12.765,52.25,92.28,57.8,73.66,6.42,16.82,144.4,122.3,76.5,140.15,26.14,57.2,80.68,,164.5,21.88,8196.179688
2013-06-06,,81.52,113.2,71.58,80.58,67.0,71.05,99.29,47.3,48.62,35.03,19.19,8.68,12.775,51.93,92.44,57.81,74.04,6.35,16.58,142.65,120.75,76.29,137.6,26.1,57.19,79.52,,162.35,21.82,8098.810059
2013-06-07,,81.58,116.9,72.83,83.27,68.16,72.2,101.4,48.62,48.74,36.34,19.5,8.84,12.92,52.27,91.72,57.93,74.47,6.44,16.345,145.05,122.25,76.05,143.1,26.39,58.02,80.33,,166.25,21.83,8254.679688
2013-06-10,,82.05,116.8,73.9,84.07,68.58,72.49,102.35,48.86,49.42,36.27,19.77,8.98,12.865,53.15,93.15,58.06,74.99,6.45,16.44,146.2,124.05,77.03,142.25,26.2,58.39,81.09,,168.0,22.055,8307.69043
2013-06-11,,80.75,114.1,73.36,82.86,67.5,71.41,100.1,48.18,49.08,35.54,19.69,8.9,12.82,53.32,93.39,56.1,74.4,6.67,16.465,145.9,123.95,76.54,142.2,26.015,57.65,80.98,,165.15,21.79,8222.459961
2013-06-12,,80.35,113.05,72.87,82.92,67.66,70.16,99.7,47.17,48.57,34.4,19.47,8.8,12.895,53.16,93.74,53.23,74.3,6.53,15.845,144.85,123.0,77.79,142.1,26.12,57.41,80.31,,159.7,21.76,8143.27002
2013-06-13,,81.23,113.05,72.34,81.98,66.98,69.16,98.95,46.68,47.94,34.52,19.02,8.77,13.08,52.74,93.88,53.54,73.69,6.54,15.875,144.4,121.75,76.85,141.55,26.21,57.24,79.13,,158.0,21.235,8095.390137
2013-06-14,,82.39,114.0,72.81,81.77,66.91,70.03,100.8,47.26,48.39,34.59,19.3,8.76,13.02,52.67,92.53,53.76,74.6,6.56,15.95,144.0,122.2,76.37,141.55,26.04,57.26,79.29,,159.15,21.27,8127.959961
2013-06-17,,83.4,115.2,73.72,83.49,67.6,70.55,101.55,47.62,48.26,34.47,19.48,8.85,13.195,52.68,93.0,54.0,75.6,6.54,16.0,145.05,123.1,76.7,144.5,26.335,58.2,79.96,,162.3,21.215,8215.730469
2013-06-18,,82.82,115.6,74.36,83.82,67.76,69.87,101.6,47.18,49.2,34.83,19.8,8.86,13.215,53.2,93.82,53.86,75.43,6.84,16.02,145.0,123.3,76.88,144.05,26.34,57.74,79.99,,161.8,21.4,8229.509766
2013-06-19,,82.4,115.1,73.9,84.19,67.74,69.8,101.4,46.72,49.29,34.41,19.8,8.82,13.055,53.04,94.7,53.43,76.08,6.84,16.025,144.6,125.3,76.79,144.45,25.905,57.57,79.67,,159.7,21.35,8197.080078
2013-06-20,,78.98,109.55,70.93,80.58,65.89,66.43,97.86,44.58,48.29,33.14,19.26,8.63,12.685,53.34,93.64,50.98,73.1,6.44,15.675,141.15,123.1,74.34,139.7,25.045,56.63,78.42,,153.1,20.76,7928.47998
2013-06-21,,78.75,105.5,69.5,79.61,65.31,64.36,96.2,43.16,48.03,33.2,18.85,8.59,12.41,53.95,94.74,49.94,72.19,6.16,15.56,140.1,119.35,72.94,138.2,24.35,55.1,77.26,,149.95,20.235,7789.240234000001
2013-06-24,,77.14,106.65,68.42,78.12,64.53,64.04,94.53,43.51,47.51,32.5,18.67,8.43,12.185,53.37,93.0,49.79,71.12,6.08,15.07,138.15,115.55,71.47,137.2,24.03,54.42,76.0,,146.95,19.81,7692.450195
2013-06-25,,80.24,108.0,69.32,79.03,64.85,65.92,97.02,45.63,48.72,32.91,18.95,8.62,12.055,53.86,93.42,50.8,72.28,6.19,15.27,140.4,115.0,72.66,139.4,24.085,54.88,76.42,,151.5,20.1,7811.299805
2013-06-26,,81.19,110.4,69.72,81.62,66.11,66.77,99.27,45.78,49.66,33.69,19.27,8.8,12.33,53.7,93.51,51.53,72.33,6.5,15.42,141.35,116.9,74.0,141.5,24.61,57.39,77.04,,154.0,20.85,7940.990234000001
2013-06-27,,83.83,112.35,68.33,82.19,67.13,67.29,102.85,46.54,49.81,33.14,19.24,8.92,12.515,54.5,93.97,51.92,72.35,6.51,15.575,143.15,119.85,74.82,142.7,24.6,58.0,77.57,,156.0,21.19,7990.75
2013-06-28,,83.14,112.25,68.63,81.93,67.0,67.18,102.6,46.49,50.57,32.16,19.1,8.96,12.61,54.53,94.71,51.67,72.25,6.43,15.595,143.35,117.05,74.1,141.4,24.52,56.26,77.65,,155.55,20.91,7959.220215
2013-07-01,,84.08,113.05,68.59,82.37,67.78,67.28,102.4,46.78,51.64,32.39,19.36,8.93,12.43,54.44,95.46,51.89,72.31,6.36,15.805,143.0,117.8,74.67,142.8,23.25,55.42,79.63,,157.1,21.025,7983.919922
2013-07-02,,83.79,112.15,68.25,81.71,68.07,66.43,103.15,46.81,51.38,31.92,19.26,8.94,12.18,49.71,92.14,51.24,71.54,6.41,15.885,143.15,117.25,74.0,138.9,22.3,55.5,79.19,,156.4,20.96,7910.77002
2013-07-03,,81.95,109.5,67.77,80.89,67.46,66.12,104.7,46.96,50.48,31.46,19.18,8.89,12.05,49.8,92.78,50.34,70.97,6.33,15.27,142.85,116.45,73.17,137.9,22.195,54.7,78.14,,154.05,20.87,7829.319823999999
2013-07-04,,83.82,113.4,69.04,82.57,68.75,67.7,109.05,49.08,51.33,32.38,19.49,9.03,12.235,49.28,94.11,51.28,71.75,6.6,15.63,144.45,117.65,75.79,140.55,22.535,55.03,78.84,,160.1,21.62,7994.310059
2013-07-05,,81.0,110.55,66.96,80.06,67.47,66.2,106.65,47.52,50.17,31.77,19.15,8.81,11.94,48.11,93.19,49.81,70.29,6.43,15.255,140.05,116.15,74.09,137.45,22.07,54.5,77.5,,157.25,21.445,7806.0
2013-07-08,,82.35,113.55,69.1,82.42,67.74,67.9,108.7,48.48,50.54,32.23,19.61,8.88,12.035,48.25,93.06,50.15,71.55,6.58,15.33,142.4,115.75,73.78,141.5,22.26,55.46,78.15,,159.55,21.77,7968.540039
2013-07-09,,83.74,114.15,69.72,83.47,68.52,69.03,110.95,48.92,51.15,32.48,19.81,8.91,12.2,49.35,94.85,50.44,72.43,6.6,15.28,144.6,115.75,74.5,142.25,22.39,56.25,78.82,,161.75,21.96,8057.75
2013-07-10,,84.43,114.25,69.95,83.32,69.86,69.0,111.7,48.76,51.69,33.1,19.75,8.86,12.065,49.7,96.05,50.19,73.59,6.63,15.23,144.1,116.45,74.33,143.2,22.335,55.9,78.94,,163.15,21.925,8066.47998
2013-07-11,,85.42,115.95,71.2,83.84,70.22,70.15,111.6,49.31,52.1,33.38,20.25,8.95,12.23,50.03,96.88,51.78,73.74,6.77,15.235,145.75,116.7,73.05,143.9,22.515,56.7,79.33,17.55,165.3,22.19,8158.799805
2013-07-12,,85.92,115.95,70.46,84.61,70.23,70.52,111.65,52.35,52.29,33.47,20.04,9.0,12.18,50.14,96.88,52.41,73.08,6.93,15.37,146.0,117.65,71.4,145.15,22.475,57.36,79.55,17.6,167.35,22.23,8212.769531
2013-07-15,,84.97,117.1,70.8,84.67,70.0,70.86,109.8,51.4,52.7,33.84,20.36,8.97,12.23,50.0,97.93,52.49,73.4,6.97,15.415,146.7,118.5,70.82,145.65,22.465,57.8,79.86,18.04,167.9,22.11,8234.80957
2013-07-16,,84.24,115.45,70.09,83.7,69.23,71.1,111.3,52.27,52.19,33.52,20.23,8.88,12.15,49.86,98.7,52.09,72.77,6.94,15.54,145.0,117.5,71.2,144.45,22.47,57.52,80.01,18.0,167.3,21.885,8201.049805
2013-07-17,,85.0,117.0,70.83,84.15,69.81,71.27,113.35,52.46,52.88,33.65,20.5,8.88,12.16,49.75,98.69,51.74,72.62,7.09,15.34,145.5,118.5,71.26,144.85,22.51,57.67,81.02,18.15,169.65,21.85,8254.719727
2013-07-18,,85.25,117.75,70.68,85.5,69.7,72.02,115.9,53.33,53.62,34.61,20.93,8.95,12.3,49.99,99.34,52.0,72.99,7.12,15.345,146.75,120.65,72.12,147.45,22.57,57.03,82.5,18.1,172.05,22.13,8337.089844
2013-07-19,,84.87,117.65,70.0,84.98,69.57,72.23,115.95,53.29,54.18,35.1,20.83,8.96,12.405,49.86,99.58,52.53,73.59,7.05,15.555,147.0,119.85,71.89,148.0,22.465,55.73,83.44,18.2,172.0,21.81,8331.570313
2013-07-22,,84.37,118.0,70.17,84.88,68.9,72.13,115.7,52.84,54.57,35.58,20.89,9.15,12.5,49.56,98.9,52.63,73.03,7.11,15.47,145.5,119.45,72.4,147.85,23.045,55.25,83.7,18.2,169.3,21.585,8331.05957
2013-07-23,,83.34,116.9,69.8,84.48,68.32,72.4,115.25,52.66,54.38,35.41,20.81,9.3,12.57,49.8,98.76,53.31,72.35,7.2,15.06,144.0,121.0,74.14,146.7,23.345,55.12,83.44,18.2,170.85,21.495,8314.230469
2013-07-24,,83.27,117.4,69.86,84.27,68.35,73.86,118.2,53.42,53.89,36.06,21.22,9.31,12.785,49.47,97.41,54.99,73.5,7.22,15.52,145.05,123.4,65.76,148.1,23.54,55.7,83.62,18.1,173.6,21.925,8379.110352
2013-07-25,,83.78,117.9,66.74,84.22,68.55,74.04,118.0,53.51,54.45,36.03,21.4,9.24,12.765,49.48,97.89,55.7,73.53,7.24,15.6,143.75,123.3,66.55,149.4,23.345,55.54,78.62,18.0,173.4,21.765,8298.980469
2013-07-26,,83.23,117.3,65.87,83.75,68.13,74.16,116.3,52.3,52.43,36.14,21.18,9.2,12.765,48.56,97.46,55.19,72.57,6.99,15.445,142.15,121.55,67.06,148.2,23.385,55.25,79.68,17.95,172.3,21.74,8244.910156
2013-07-29,,84.43,116.95,66.52,83.99,68.34,73.97,116.65,52.65,53.75,35.91,21.18,9.2,12.62,48.38,98.79,55.07,73.15,6.98,15.32,143.0,121.95,68.16,148.35,22.98,55.14,79.46,17.975,174.05,21.82,8259.030273
2013-07-30,,85.16,117.0,67.44,84.35,69.48,74.45,119.05,53.0,53.21,34.5,21.13,9.22,12.845,47.4,95.04,54.75,73.84,6.7,15.25,144.8,122.85,68.92,148.55,23.035,55.62,80.67,18.18,176.15,23.105,8271.019531
2013-07-31,,83.8,117.2,66.66,87.35,69.52,73.59,118.4,52.22,53.18,33.91,21.07,9.15,12.755,47.59,94.88,57.74,73.64,6.63,15.05,144.8,124.3,68.5,149.2,22.615,55.29,82.31,18.15,178.65,23.2,8275.969727
2013-08-01,,85.25,118.85,67.59,89.43,70.26,73.01,117.4,53.36,54.44,34.77,21.3,9.25,12.87,48.31,96.33,57.64,75.05,6.85,15.44,145.7,127.15,69.59,150.95,22.575,55.82,84.45,18.23,183.85,23.13,8410.730469
2013-08-02,,86.5,119.85,67.88,89.63,69.99,72.48,117.7,53.54,54.01,34.5,21.41,9.19,12.74,47.86,96.93,57.03,74.49,6.83,14.665,145.55,126.6,70.02,151.5,22.525,56.31,83.75,18.245,182.75,23.0,8406.94043
2013-08-05,,87.54,119.6,66.66,89.6,70.2,72.18,118.55,53.79,55.87,34.24,21.33,9.19,12.595,47.72,96.8,58.26,74.78,6.84,14.84,144.8,126.1,69.47,152.65,21.995,56.65,83.99,18.18,184.0,23.18,8398.379883
2013-08-06,,87.15,117.7,65.81,88.65,70.49,71.37,116.3,54.03,56.17,33.51,21.35,9.03,12.065,47.49,96.55,57.31,74.47,6.85,14.525,144.15,123.25,69.65,144.4,20.835,57.07,83.48,18.5,182.6,23.09,8299.730469
2013-08-07,,85.78,118.25,65.02,87.26,68.23,70.64,114.8,53.75,54.8,33.5,21.62,9.05,12.145,48.57,95.41,57.11,74.56,6.92,14.26,142.85,121.05,69.49,144.3,21.1,56.58,83.43,18.285,181.2,23.06,8260.480469
2013-08-08,,84.0,118.65,65.2,87.2,67.3,71.68,115.8,54.21,55.67,33.98,21.6,9.75,12.165,49.1,95.41,57.06,76.73,6.99,14.53,142.7,120.7,69.41,143.65,21.295,56.1,83.15,18.25,181.75,23.035,8318.320313
2013-08-09,,83.97,118.85,64.79,86.96,66.9,72.3,117.5,54.26,55.45,34.15,21.75,9.72,12.25,49.21,96.35,57.66,76.96,6.98,14.835,143.05,119.4,69.2,144.65,21.305,56.11,83.54,18.16,183.25,22.725,8338.30957
2013-08-12,,84.01,118.6,66.11,86.82,67.19,73.16,117.6,54.11,53.94,34.3,21.62,9.9,12.23,49.37,95.64,57.52,76.7,7.05,14.69,143.0,120.05,69.0,143.8,21.395,55.88,83.66,18.225,184.95,22.755,8359.25
2013-08-13,,84.8,118.1,67.93,86.65,68.27,73.97,118.65,54.7,53.93,34.19,21.8,9.94,12.5,49.78,95.32,58.58,77.11,7.13,14.82,144.6,119.9,69.35,144.15,22.36,56.35,83.56,18.395,185.8,22.9,8415.759766
2013-08-14,,84.49,117.5,67.9,87.0,68.77,74.4,119.45,55.48,54.17,33.95,21.85,9.93,12.345,49.85,95.23,59.1,77.88,7.19,14.72,144.9,119.7,69.83,143.7,21.355,57.45,84.38,18.39,186.55,23.95,8438.120117
2013-08-15,,83.13,116.25,67.79,86.66,68.38,74.36,117.75,54.91,54.35,33.76,21.64,9.72,12.29,50.25,95.95,58.3,76.94,7.06,14.38,145.25,119.0,68.25,142.6,20.74,57.17,83.5,18.0,185.05,24.155,8376.290039
